hsnr,hs,begadr,endadr,labez,labezsuf,certainty,lemma,lesart,labezorig,labezsuforig,suffix2,kontrolle,fehler,suff,vid,vl,korr,lekt,komm,anfalt,endalt,labezalt,lasufalt,base,over,comp,over1,comp1,printout,category,passage
422111,F1,20941020,20941020,a,,1,,οτι,a,,,,,,,,,,,,,,,,,,,,,,"[20941020,20941021)"
422111,F1,20941022,20941022,a,,1,,χριστου,a,,,,,,,,,,,,,,,,,,,,,,"[20941022,20941023)"
422111,F1,20941024,20941024,a,,1,,εστε,a,,,,,,,,,,,,,,,,,,,,,,"[20941024,20941025)"
422111,F1,20941027,20941027,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20941027,20941028)"
422111,F1,20941032,20941032,b,,1,,,b,,,,,,,,,,,,,,,,,,,,,,"[20941032,20941033)"
422111,F1,20941038,20941038,a,,1,,απολεση,a,,,,,,,,,,,,,,,,,,,,,,"[20941038,20941039)"
422111,F1,20941044,20941044,a,,1,,αυτου,a,,,,,,,,,,,,,,,,,,,,,,"[20941044,20941045)"
422111,F1,20942002,20942006,a,,1,,και ος αν,a,,,,,,,,,,,,,,,,,,,,,,"[20942002,20942007)"
422111,F1,20942008,20942008,a,,1,,σκανδαλιση,a,,,,,,,,,,,,,,,,,,,,,,"[20942008,20942009)"
422111,F1,20942010,20942010,a,,1,,ενα,a,,,,,,,,,,,,,,,,,,,,,,"[20942010,20942011)"
422111,F1,20942012,20942016,a,,1,,των μικρων τουτων,a,,,,,,,,,,,,,,,,,,,,,,"[20942012,20942017)"
422111,F1,20942018,20942018,a,,1,,των,a,,,,,,,,,,,,,,,,,,,,,,"[20942018,20942019)"
422111,F1,20942020,20942020,a,,1,,πιστευοντων,a,,,,,,,,,,,,,,,,,,,,,,"[20942020,20942021)"
422111,F1,20942022,20942024,a,,1,,εις εμε,a,,,,,,,,,,,,,,,,,,,,,,"[20942022,20942025)"
422111,F1,20942028,20942032,a,,1,,εστιν αυτω μαλλον,a,,,,,,,,,,,,,,,,,,,,,,"[20942028,20942033)"
422111,F1,20942036,20942036,a,,1,,περικειται,a,,,,,,,,,,,,,,,,,,,,,,"[20942036,20942037)"
422111,F1,20942037,20942037,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20942037,20942038)"
422111,F1,20942038,20942040,a,,1,,μυλος ονικος,a,,,,,,,,,,,,,,,,,,,,,,"[20942038,20942041)"
422111,F1,20942042,20942042,a,,1,,περι,a,,,,,,,,,,,,,,,,,,,,,,"[20942042,20942043)"
422111,F1,20942052,20942058,a,,1,,βεβληται εις την θαλασσαν,a,,,,,,,,,,,,,,,,,,,,,,"[20942052,20942059)"
422111,F1,20942052,20942052,a,,1,,βεβληται,a,,,,,,,,,,,,,,,,,,,,,,"[20942052,20942053)"
422111,F1,20943002,20943004,a,,1,,και εαν,a,,,,,,,,,,,,,,,,,,,,,,"[20943002,20943005)"
422111,F1,20943006,20943006,a,,1,,σκανδαλιζη,a,,,,,,,,,,,,,,,,,,,,,,"[20943006,20943007)"
422111,F1,20943008,20943008,a,,1,,σε,a,,,,,,,,,,,,,,,,,,,,,,"[20943008,20943009)"
422111,F1,20943016,20943016,a,,1,,αποκοψον,a,,,,,,,,,,,,,,,,,,,,,,"[20943016,20943017)"
422111,F1,20943019,20943019,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20943019,20943020)"
422111,F1,20943022,20943034,i,,1,,σοι εστιν κυλλον εις την ζωην εισελθειν,i,,,,,,,,,,,,,,,,,,,,,,"[20943022,20943035)"
422111,F1,20943038,20943038,a,,1,,τας,a,,,,,,,,,,,,,,,,,,,,,,"[20943038,20943039)"
422111,F1,20943044,20943044,a,,1,,εχοντα,a,,,,,,,,,,,,,,,,,,,,,,"[20943044,20943045)"
422111,F1,20943046,20943046,a,,1,,απελθειν,a,,,,,,,,,,,,,,,,,,,,,,"[20943046,20943047)"
422111,F1,20943048,20943052,c,,1,,,c,,,,,,,,,,,,,,,,,,,,,,"[20943048,20943053)"
422111,F1,20943054,20943062,a,,1,,εις το πυρ το ασβεστον,a,,,,,,,,,,,,,,,,,,,,,,"[20943054,20943063)"
422111,F1,20944002,20944022,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20944002,20944023)"
422111,F1,20944004,20944004,zu,,1,,,zu,,,,,,,,,,,,,,,,,,,,,,"[20944004,20944005)"
422111,F1,20944008,20944012,zu,,1,,,zu,,,,,,,,,,,,,,,,,,,,,,"[20944008,20944013)"
422111,F1,20944016,20944016,zu,,1,,,zu,,,,,,,,,,,,,,,,,,,,,,"[20944016,20944017)"
422111,F1,20944019,20944019,zu,,1,,,zu,,,,,,,,,,,,,,,,,,,,,,"[20944019,20944020)"
422111,F1,20945012,20945012,a,,1,,σκανδαλιζη,a,,,,,,,,,,,,,,,,,,,,,,"[20945012,20945013)"
422111,F1,20945016,20945016,a,,1,,αποκοψον,a,,,,,,,,,,,,,,,,,,,,,,"[20945016,20945017)"
422111,F1,20945018,20945020,a,,1,,αυτον καλον,a,,,,,,,,,,,,,,,,,,,,,,"[20945018,20945021)"
422111,F1,20945021,20945021,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20945021,20945022)"
422111,F1,20945022,20945034,a,,1,,εστιν σε εισελθειν εις την ζωην χωλον,a,,,,,,,,,,,,,,,,,,,,,,"[20945022,20945035)"
422111,F1,20945038,20945040,a,,1,,τους δυο,a,,,,,,,,,,,,,,,,,,,,,,"[20945038,20945041)"
422111,F1,20945046,20945052,a,,1,,βληθηναι εις την γεενναν,a,,,,,,,,,,,,,,,,,,,,,,"[20945046,20945053)"
422111,F1,20945046,20945046,b,,1,,απελθειν (cf. 43/46),b,,,,,,,,,,,,,,,,,,,,,,"[20945046,20945047)"
422111,F1,20945047,20945047,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20945047,20945048)"
422111,F1,20945048,20945052,a,,1,,εις την γεενναν,a,,,,,,,,,,,,,,,,,,,,,,"[20945048,20945053)"
422111,F1,20945053,20945053,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20945053,20945054)"
422111,F1,20946002,20946022,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20946002,20946023)"
422111,F1,20946008,20946008,zu,,1,,,zu,,,,,,,,,,,,,,,,,,,,,,"[20946008,20946009)"
422111,F1,20946016,20946016,zu,,1,,,zu,,,,,,,,,,,,,,,,,,,,,,"[20946016,20946017)"
422111,F1,20946019,20946019,zu,,1,,,zu,,,,,,,,,,,,,,,,,,,,,,"[20946019,20946020)"
422111,F1,20947002,20947010,a,,1,,και εαν ο οφθαλμος σου,a,,,,,,,,,,,,,,,,,,,,,,"[20947002,20947011)"
422111,F1,20947012,20947012,a,,1,,σκανδαλιζη,a,,,,,,,,,,,,,,,,,,,,,,"[20947012,20947013)"
422111,F1,20947016,20947016,a,,1,,εκβαλε,a,,,,,,,,,,,,,,,,,,,,,,"[20947016,20947017)"
422111,F1,20947019,20947019,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20947019,20947020)"
422111,F1,20947020,20947028,a,,1,,καλον σε εστιν μονοφθαλμον εισελθειν,a,,,,,,,,,,,,,,,,,,,,,,"[20947020,20947029)"
422111,F1,20947020,20947024,a,,1,,καλον σε εστιν,a,,,,,,,,,,,,,,,,,,,,,,"[20947020,20947025)"
422111,F1,20947022,20947024,c,,1,,σοι εστιν,c,,,,,,,,,,,,,,,,,,,,,,"[20947022,20947025)"
422111,F1,20947028,20947038,a,,1,,εισελθειν εις την βασιλειαν του θεου,a,,,,,,,,,,,,,,,,,,,,,,"[20947028,20947039)"
422111,F1,20947041,20947041,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20947041,20947042)"
422111,F1,20947046,20947046,a,,1,,εχοντα,a,,,,,,,,,,,,,,,,,,,,,,"[20947046,20947047)"
422111,F1,20947048,20947048,b,,1,,απελθειν (cf. 43/46),b,,,,,,,,,,,,,,,,,,,,,,"[20947048,20947049)"
422111,F1,20947052,20947052,a,,1,,την,a,,,,,,,,,,,,,,,,,,,,,,"[20947052,20947053)"
422111,F1,20947055,20947055,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20947055,20947056)"
422111,F1,20948004,20948004,a,,1,,ο,a,,,,,,,,,,,,,,,,,,,,,,"[20948004,20948005)"
422111,F1,20948008,20948012,b,,1,,αυτων ου τελευτησει,b,,,,,,,,,,,,,,,,,,,,,,"[20948008,20948013)"
422111,F1,20948019,20948019,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20948019,20948020)"
422111,F1,20949002,20949006,a,,1,,πας γαρ πυρι,a,,,,,,,,,,,,,,,,,,,,,,"[20949002,20949007)"
422111,F1,20949005,20949005,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20949005,20949006)"
422111,F1,20949008,20949008,a,,1,,αλισθησεται,a,,,,,,,,,,,,,,,,,,,,,,"[20949008,20949009)"
422111,F1,20950002,20950002,a,,1,,καλον,a,,,,,,,,,,,,,,,,,,,,,,"[20950002,20950003)"
422111,F1,20950010,20950010,a,,1,,δε,a,,,,,,,,,,,,,,,,,,,,,,"[20950010,20950011)"
422111,F1,20950016,20950018,a,,1,,αναλον γενηται,a,,,,,,,,,,,,,,,,,,,,,,"[20950016,20950019)"
422111,F1,20950020,20950026,a,,1,,εν τινι αυτο αρτυσετε,a,,,,,,,,,,,,,,,,,,,,,,"[20950020,20950027)"
422111,F1,20950024,20950026,c,,1,,αρτυσετε,c,,,,,,,,,,,,,,,,,,,,,,"[20950024,20950027)"
422111,F1,20950026,20950026,e,,1,,αρτυθησεται,e,,,,,,,,,,,,,,,,,,,,,,"[20950026,20950027)"
422111,F1,20950028,20950034,a,,1,,εχετε εν εαυτοις αλα,a,,,,,,,,,,,,,,,,,,,,,,"[20950028,20950035)"
422111,F1,20950028,20950032,a,,1,,εχετε εν εαυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[20950028,20950033)"
422111,F1,20950033,20950033,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20950033,20950034)"
422111,F1,20950038,20950038,a,,1,,ειρηνευετε,a,,,,,,,,,,,,,,,,,,,,,,"[20950038,20950039)"
422111,F1,20950040,20950042,a,,1,,εν αλληλοις,a,,,,,,,,,,,,,,,,,,,,,,"[20950040,20950043)"
422111,F1,21001002,21001004,a,,1,,και εκειθεν,a,,,,,,,,,,,,,,,,,,,,,,"[21001002,21001005)"
422111,F1,21001005,21001005,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21001005,21001006)"
422111,F1,21001008,21001008,a,,1,,ερχεται,a,,,,,,,,,,,,,,,,,,,,,,"[21001008,21001009)"
422111,F1,21001012,21001012,a,,1,,τα,a,,,,,,,,,,,,,,,,,,,,,,"[21001012,21001013)"
422111,F1,21001014,21001014,a,,1,,ορια,a,,,,,,,,,,,,,,,,,,,,,,"[21001014,21001015)"
422111,F1,21001018,21001018,a,,1,,ιουδαιας,a,,,,,,,,,,,,,,,,,,,,,,"[21001018,21001019)"
422111,F1,21001020,21001020,g,,1,,,g,,,,,,,,,,,,,,,,,,,,,,"[21001020,21001021)"
422111,F1,21001024,21001024,a,,1,,του,a,,,,,,,,,,,,,,,,,,,,,,"[21001024,21001025)"
422111,F1,21001030,21001038,a,,1,,συμπορευονται παλιν οχλοι προς αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21001030,21001039)"
422111,F1,21001030,21001034,e,,1,,συμπορευεται παλιν οχλος πολυς,e,,,,,,,,,,,,,,,,,,,,,,"[21001030,21001035)"
422111,F1,21001036,21001038,a,,1,,προς αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21001036,21001039)"
422111,F1,21001040,21001050,a,,1,,και ως ειωθει παλιν εδιδασκεν αυτους,a,,,,,,,,,,,,,,,,,,,,,,"[21001040,21001051)"
422111,F1,21001040,21001044,a,,1,,και ως ειωθει,a,,,,,,,,,,,,,,,,,,,,,,"[21001040,21001045)"
422111,F1,21001046,21001050,a,,1,,παλιν εδιδασκεν αυτους,a,,,,,,,,,,,,,,,,,,,,,,"[21001046,21001051)"
422111,F1,21002002,21002010,b,,1,,και προσελθοντες επηρωτησαν αυτον οι φαρισαιοι,b,,,,,,,,,,,,,,,,,,,,,,"[21002002,21002011)"
422111,F1,21002002,21002006,zu,,1,,,zu,,,,,,,,,,,,,,,,,,,,,,"[21002002,21002007)"
422111,F1,21002002,21002004,a,,1,,και προσελθοντες,a,,,,,,,,,,,,,,,,,,,,,,"[21002002,21002005)"
422111,F1,21002007,21002007,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21002007,21002008)"
422111,F1,21002008,21002008,b,,1,,επηρωτησαν,b,,,,,,,,,,,,,,,,,,,,,,"[21002008,21002009)"
422111,F1,21002012,21002014,a,,1,,ει εξεστιν,a,,,,,,,,,,,,,,,,,,,,,,"[21002012,21002015)"
422111,F1,21002016,21002020,a,,1,,ανδρι γυναικα απολυσαι,a,,,,,,,,,,,,,,,,,,,,,,"[21002016,21002021)"
422111,F1,21003006,21003006,a,,1,,αποκριθεις,a,,,,,,,,,,,,,,,,,,,,,,"[21003006,21003007)"
422111,F1,21003010,21003010,a,,1,,αυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[21003010,21003011)"
422111,F1,21003013,21003013,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21003013,21003014)"
422111,F1,21004002,21004010,a,,1,,οι δε ειπαν επετρεψεν μωυσης,a,,,,,,,,,,,,,,,,,,,,,,"[21004002,21004011)"
422111,F1,21004006,21004006,a,,1,,ειπαν,a,,,,,,,,,,,,,,,,,,,,,,"[21004006,21004007)"
422111,F1,21004008,21004010,c,,1,,μωυσης ενετειλατο,c,,,,,,,,,,,,,,,,,,,,,,"[21004008,21004011)"
422111,F1,21004011,21004011,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21004011,21004012)"
422111,F1,21004012,21004018,a,,1,,βιβλιον αποστασιου γραψαι και,a,,,,,,,,,,,,,,,,,,,,,,"[21004012,21004019)"
422111,F1,21004012,21004012,a,,1,,βιβλιον,a,,,,,,,,,,,,,,,,,,,,,,"[21004012,21004013)"
422111,F1,21004016,21004016,a,,1,,γραψαι,a,,,,,,,,,,,,,,,,,,,,,,"[21004016,21004017)"
422111,F1,21004020,21004020,a,,1,,απολυσαι,a,,,,,,,,,,,,,,,,,,,,,,"[21004020,21004021)"
422111,F1,21004021,21004021,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21004021,21004022)"
422111,F1,21005002,21005006,b,,1,,και αποκριθεις ο ιησους,b,,,,,,,,,,,,,,,,,,,,,,"[21005002,21005007)"
422111,F1,21005010,21005010,a,,1,,αυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[21005010,21005011)"
422111,F1,21005020,21005020,a,,1,,εγραψεν,a,,,,,,,,,,,,,,,,,,,,,,"[21005020,21005021)"
422111,F1,21005022,21005022,a,,1,,υμιν,a,,,,,,,,,,,,,,,,,,,,,,"[21005022,21005023)"
422111,F1,21005024,21005024,a,,1,,την,a,,,,,,,,,,,,,,,,,,,,,,"[21005024,21005025)"
422111,F1,21005028,21005028,a,,1,,ταυτην,a,,,,,,,,,,,,,,,,,,,,,,"[21005028,21005029)"
422111,F1,21006002,21006006,a,,1,,απο δε αρχης,a,,,,,,,,,,,,,,,,,,,,,,"[21006002,21006007)"
422111,F1,21006008,21006008,a,,1,,κτισεως,a,,,,,,,,,,,,,,,,,,,,,,"[21006008,21006009)"
422111,F1,21006009,21006009,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21006009,21006010)"
422111,F1,21006018,21006018,b,,1,,αυτους ο θεος,b,,,,,,,,,,,,,,,,,,,,,,"[21006018,21006019)"
422111,F1,21007001,21007001,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21007001,21007002)"
422111,F1,21007008,21007008,a,,1,,ανθρωπος,a,,,,,,,,,,,,,,,,,,,,,,"[21007008,21007009)"
422111,F1,21007014,21007020,a,,1,,αυτου και την μητερα,a,,,,,,,,,,,,,,,,,,,,,,"[21007014,21007021)"
422111,F1,21007022,21007032,a,,1,,και προσκολληθησεται προς την γυναικα αυτου,a,,,,,,,,,,,,,,,,,,,,,,"[21007022,21007033)"
422111,F1,21007024,21007032,b,,1,,προσκολληθησεται τη γυναικι αυτου,b,,,,,,,,,,,,,,,,,,,,,,"[21007024,21007033)"
422111,F1,21008002,21008002,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[21008002,21008003)"
422111,F1,21008006,21008008,a,,1,,οι δυο,a,,,,,,,,,,,,,,,,,,,,,,"[21008006,21008009)"
422111,F1,21008017,21008017,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21008017,21008018)"
422111,F1,21008018,21008018,a,,1,,ουκετι,a,,,,,,,,,,,,,,,,,,,,,,"[21008018,21008019)"
422111,F1,21008026,21008028,b,,1,,σαρξ μια,b,,,,,,,,,,,,,,,,,,,,,,"[21008026,21008029)"
422111,F1,21009001,21009001,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21009001,21009002)"
422111,F1,21009002,21009002,a,,1,,ο,a,,,,,,,,,,,,,,,,,,,,,,"[21009002,21009003)"
422111,F1,21009004,21009004,a,,1,,ουν,a,,,,,,,,,,,,,,,,,,,,,,"[21009004,21009005)"
422111,F1,21009006,21009010,a,,1,,ο θεος συνεζευξεν,a,,,,,,,,,,,,,,,,,,,,,,"[21009006,21009011)"
422111,F1,21009011,21009011,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21009011,21009012)"
422111,F1,21009016,21009016,a,,1,,χωριζετω,a,,,,,,,,,,,,,,,,,,,,,,"[21009016,21009017)"
422111,F1,21010004,21010008,b,,1,,εν τη οικια,b,,,,,,,,,,,,,,,,,,,,,,"[21010004,21010009)"
422111,F1,21010009,21010009,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21010009,21010010)"
422111,F1,21010011,21010011,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21010011,21010012)"
422111,F1,21010012,21010022,a,,1,,οι μαθηται περι τουτου επηρωτων αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21010012,21010023)"
422111,F1,21010015,21010015,b,,1,,αυτου,b,,,,,,,,,,,,,,,,,,,,,,"[21010015,21010016)"
422111,F1,21010016,21010022,c,,1,,περι τουτου επηρωτησαν αυτον,c,,,,,,,,,,,,,,,,,,,,,,"[21010016,21010023)"
422111,F1,21011002,21011006,a,,1,,και λεγει αυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[21011002,21011007)"
422111,F1,21011008,21012020,d,,1,,εαν απολυση γυνη τον ανδρα αυτης και γαμηση αλλον μοιχαται και εαν ανηρ απολυση την γυναικα αυτου και γαμηση αλλην μοιχαται,d,,,,,,,,,,,,,,,,,,,,,,"[21011008,21012021)"
422111,F1,21011008,21011010,b,,1,,εαν,b,,,,,,,,,,,,,,,,,,,,,,"[21011008,21011011)"
422111,F1,21011012,21011012,e,,1,,ανηρ απολυση (cf. 8-10b),e,,,,,,,,,,,,,,,,,,,,,,"[21011012,21011013)"
422111,F1,21011018,21011018,a,,1,,αυτου,a,,,,,,,,,,,,,,,,,,,,,,"[21011018,21011019)"
422111,F1,21011022,21011024,a,,1,,γαμηση αλλην,a,,,,,,,,,,,,,,,,,,,,,,"[21011022,21011025)"
422111,F1,21011022,21011022,a,,1,,γαμηση,a,,,,,,,,,,,,,,,,,,,,,,"[21011022,21011023)"
422111,F1,21011028,21011030,zu,,1,,,zu,,,,,,,,,,,,,,,,,,,,,,"[21011028,21011031)"
422111,F1,21012004,21012018,zu,,1,,,zu,,,,,,,,,,,,,,,,,,,,,,"[21012004,21012019)"
422111,F1,21013002,21013006,a,,1,,και προσεφερον αυτω,a,,,,,,,,,,,,,,,,,,,,,,"[21013002,21013007)"
422111,F1,21013002,21013002,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[21013002,21013003)"
422111,F1,21013006,21013006,a,,1,,αυτω,a,,,,,,,,,,,,,,,,,,,,,,"[21013006,21013007)"
422111,F1,21013008,21013008,a,,1,,παιδια,a,,,,,,,,,,,,,,,,,,,,,,"[21013008,21013009)"
422111,F1,21013012,21013014,b,,1,,αψηται αυτων,b,,,,,,,,,,,,,,,,,,,,,,"[21013012,21013015)"
422111,F1,21013021,21013021,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21013021,21013022)"
422111,F1,21013022,21013022,b,,1,,επετιμων,b,,,,,,,,,,,,,,,,,,,,,,"[21013022,21013023)"
422111,F1,21013024,21013024,f,,1,,τοις φερουσιν,f,,,,,,,,,,,,,,,,,,,,,,"[21013024,21013025)"
422111,F1,21014002,21014012,a,,1,,ιδων δε ο ιησους ηγανακτησεν και,a,,,,,,,,,,,,,,,,,,,,,,"[21014002,21014013)"
422111,F1,21014010,21014016,d,,1,,ηγανακτησεν και επιτιμησας ειπεν αυτοις,d,,,,,,,,,,,,,,,,,,,,,,"[21014010,21014017)"
422111,F1,21014022,21014022,a,,1,,παιδια,a,,,,,,,,,,,,,,,,,,,,,,"[21014022,21014023)"
422111,F1,21014024,21014035,a,,1,,ερχεσθαι προς με μη κωλυετε αυτα,a,,,,,,,,,,,,,,,,,,,,,,"[21014024,21014036)"
422111,F1,21014025,21014025,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21014025,21014026)"
422111,F1,21014029,21014029,b,,1,,και,b,,,,,,,,,,,,,,,,,,,,,,"[21014029,21014030)"
422111,F1,21014030,21014035,a,,1,,μη κωλυετε αυτα,a,,,,,,,,,,,,,,,,,,,,,,"[21014030,21014036)"
422111,F1,21014032,21014032,a,,1,,κωλυετε,a,,,,,,,,,,,,,,,,,,,,,,"[21014032,21014033)"
422111,F1,21014034,21014034,a,,1,,αυτα,a,,,,,,,,,,,,,,,,,,,,,,"[21014034,21014035)"
422111,F1,21014035,21014035,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21014035,21014036)"
422111,F1,21014038,21014038,a,,1,,γαρ,a,,,,,,,,,,,,,,,,,,,,,,"[21014038,21014039)"
422111,F1,21014042,21014042,a,,1,,εστιν,a,,,,,,,,,,,,,,,,,,,,,,"[21014042,21014043)"
422111,F1,21014048,21014050,a,,1,,του θεου,a,,,,,,,,,,,,,,,,,,,,,,"[21014048,21014051)"
422111,F1,21015002,21015006,a,,1,,αμην λεγω υμιν,a,,,,,,,,,,,,,,,,,,,,,,"[21015002,21015007)"
422111,F1,21015008,21015014,a,,1,,ος αν μη δεξηται,a,,,,,,,,,,,,,,,,,,,,,,"[21015008,21015015)"
422111,F1,21015026,21015026,a,,1,,παιδιον,a,,,,,,,,,,,,,,,,,,,,,,"[21015026,21015027)"
422111,F1,21015032,21015036,a,,1,,εισελθη εις αυτην,a,,,,,,,,,,,,,,,,,,,,,,"[21015032,21015037)"
422111,F1,21015032,21015032,a,,1,,εισελθη,a,,,,,,,,,,,,,,,,,,,,,,"[21015032,21015033)"
422111,F1,21015034,21015036,a,,1,,εις αυτην,a,,,,,,,,,,,,,,,,,,,,,,"[21015034,21015037)"
422111,F1,21016004,21016004,a,,1,,εναγκαλισαμενος,a,,,,,,,,,,,,,,,,,,,,,,"[21016004,21016005)"
422111,F1,21016008,21016018,e,,1,,και τιθεις τας χειρας επ αυτα ηυλογει αυτα,e,,,,,,,,,,,,,,,,,,,,,,"[21016008,21016019)"
422111,F1,21017002,21017002,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[21017002,21017003)"
422111,F1,21017004,21017004,a,,1,,εκπορευομενου,a,,,,,,,,,,,,,,,,,,,,,,"[21017004,21017005)"
422111,F1,21017006,21017006,a,,1,,αυτου,a,,,,,,,,,,,,,,,,,,,,,,"[21017006,21017007)"
422111,F1,21017008,21017010,a,,1,,εις οδον,a,,,,,,,,,,,,,,,,,,,,,,"[21017008,21017011)"
422111,F1,21017011,21017011,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21017011,21017012)"
422111,F1,21017012,21017020,a,,1,,προσδραμων εις και γονυπετησας αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21017012,21017021)"
422111,F1,21017012,21017014,a,,1,,προσδραμων εις,a,,,,,,,,,,,,,,,,,,,,,,"[21017012,21017015)"
422111,F1,21017016,21017020,a,,1,,και γονυπετησας αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21017016,21017021)"
422111,F1,21017018,21017018,a,,1,,γονυπετησας,a,,,,,,,,,,,,,,,,,,,,,,"[21017018,21017019)"
422111,F1,21017020,21017020,a,,1,,αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21017020,21017021)"
422111,F1,21017022,21017024,a,,1,,επηρωτα αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21017022,21017025)"
422111,F1,21017031,21017031,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21017031,21017032)"
422111,F1,21017032,21017034,a,,1,,ποιησω ινα,a,,,,,,,,,,,,,,,,,,,,,,"[21017032,21017035)"
422111,F1,21017036,21017040,a,,1,,ζωην αιωνιον κληρονομησω,a,,,,,,,,,,,,,,,,,,,,,,"[21017036,21017041)"
422111,F1,21018006,21018006,a,,1,,ιησους,a,,,,,,,,,,,,,,,,,,,,,,"[21018006,21018007)"
422111,F1,21018010,21018010,a,,1,,αυτω,a,,,,,,,,,,,,,,,,,,,,,,"[21018010,21018011)"
422111,F1,21018028,21018030,a,,1,,εις ο,a,,,,,,,,,,,,,,,,,,,,,,"[21018028,21018031)"
422111,F1,21019006,21019006,a,,1,,οιδας,a,,,,,,,,,,,,,,,,,,,,,,"[21019006,21019007)"
422111,F1,21019010,21019018,g,,1,,μοιχευσης μη κλεψης,g,,,,,,,,,,,,,,,,,,,,,,"[21019010,21019019)"
422111,F1,21019024,21019026,b,,1,,,b,,,,,,,,,,,,,,,,,,,,,,"[21019024,21019027)"
422111,F1,21019034,21019040,a,,1,,σου και την μητερα,a,,,,,,,,,,,,,,,,,,,,,,"[21019034,21019041)"
422111,F1,21020002,21020004,b,,1,,ο δε αποκριθεις,b,,,,,,,,,,,,,,,,,,,,,,"[21020002,21020005)"
422111,F1,21020006,21020006,b,,1,,ειπεν,b,,,,,,,,,,,,,,,,,,,,,,"[21020006,21020007)"
422111,F1,21020008,21020010,c,,1,,αυτω,c,,,,,,,,,,,,,,,,,,,,,,"[21020008,21020011)"
422111,F1,21020012,21020014,a,,1,,ταυτα παντα,a,,,,,,,,,,,,,,,,,,,,,,"[21020012,21020015)"
422111,F1,21020016,21020022,d,,1,,εποιησα εκ νεοτητος μου,d,,,,,,,,,,,,,,,,,,,,,,"[21020016,21020023)"
422111,F1,21020023,21020023,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21020023,21020024)"
422111,F1,21021002,21021004,a,,1,,ο δε,a,,,,,,,,,,,,,,,,,,,,,,"[21021002,21021005)"
422111,F1,21021006,21021006,a,,1,,ιησους,a,,,,,,,,,,,,,,,,,,,,,,"[21021006,21021007)"
422111,F1,21021007,21021007,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21021007,21021008)"
422111,F1,21021008,21021010,a,,1,,εμβλεψας αυτω,a,,,,,,,,,,,,,,,,,,,,,,"[21021008,21021011)"
422111,F1,21021012,21021020,a,,1,,ηγαπησεν αυτον και ειπεν αυτω,a,,,,,,,,,,,,,,,,,,,,,,"[21021012,21021021)"
422111,F1,21021012,21021012,a,,1,,ηγαπησεν,a,,,,,,,,,,,,,,,,,,,,,,"[21021012,21021013)"
422111,F1,21021018,21021018,a,,1,,ειπεν,a,,,,,,,,,,,,,,,,,,,,,,"[21021018,21021019)"
